z,D_C_Mpc,D_M_Mpc,D_A_Mpc,D_L_Mpc
2.27125,5685.439982533979,5685.439982533979,1738.0022873623166,18598.49554286428
2.2725,5687.063456345879,5687.063456345879,1737.834516836021,18610.915160891887
2.27375,5688.686054231746,5688.686054231746,1737.6666068672764,18623.33597004118
2.275,5690.3077769397505,5690.3077769397505,1737.4985578441988,18635.757969477683
2.27625,5691.928625217233,5691.928625217233,1737.330370154058,18648.18115836796
2.2775,5693.548599810706,5693.548599810706,1737.1620441832818,18660.60553587959
2.27875,5695.167701465856,5695.167701465856,1736.993580317455,18673.031101181175
2.28,5696.785930927539,5696.785930927539,1736.824978941323,18685.457853442327
2.28125,5698.40328893979,5698.40328893979,1736.6562404387932,18697.885791833687
2.2825,5700.019776245816,5700.019776245816,1736.4873651929367,18710.314915526887
2.28375,5701.635393588001,5701.635393588001,1736.3183535859919,18722.745223694597
2.285,5703.250141707908,5703.250141707908,1736.1492059993632,18735.17671551048
2.28625,5704.864021346278,5704.864021346278,1735.9799228136258,18747.609390149202
2.2875,5706.477033243031,5706.477033243031,1735.8105044085264,18760.043246786463
2.28875,5708.0891781372675,5708.0891781372675,1735.6409511629852,18772.47828459894
2.29,5709.700456767272,5709.700456767272,1735.4712634550979,18784.914502764324
2.29125,5711.310869870509,5711.310869870509,1735.3014416621372,18797.35190046131
2.2925,5712.920418183629,5712.920418183629,1735.1314861605556,18809.7904768696
2.29375,5714.529102442466,5714.529102442466,1734.9613973259857,18822.230231169873
2.295,5716.136923382039,5716.136923382039,1734.7911755332439,18834.67116254382
2.29625,5717.7438817365555,5717.7438817365555,1734.6208211563307,18847.113270174123
2.2975,5719.34997823941,5719.34997823941,1734.4503345684338,18859.556553244453
2.29875,5720.955213623188,5720.955213623188,1734.2797161419287,18872.00101093949
2.3000000000000003,5722.55958861966,5722.55958861966,1734.1089662483816,18884.44664244488
2.30125,5724.163103959793,5724.163103959793,1733.9380852585516,18896.89344694727
2.3025,5725.765760373745,5725.765760373745,1733.7670735423906,18909.341423634294
2.30375,5727.367558590862,5727.367558590862,1733.5959314690465,18921.79057169456
2.305,5728.968499339691,5728.968499339691,1733.4246594068657,18934.24089031768
2.30625,5730.568583347969,5730.568583347969,1733.2532577233933,18946.69237869422
2.3075,5732.167811342632,5732.167811342632,1733.0817267853763,18959.145036015758
2.30875,5733.766184049811,5733.766184049811,1732.9100669587644,18971.598861474813
2.31,5735.363702194838,5735.363702194838,1732.7382786087123,18984.053854264916
2.31125,5736.9603665022405,5736.9603665022405,1732.566362099582,18996.51001358054
2.3125,5738.556177695748,5738.556177695748,1732.394317794943,19008.967338617167
2.31375,5740.151136498292,5740.151136498292,1732.2221460575756,19021.425828571213
2.315,5741.745243632004,5741.745243632004,1732.0498472494733,19033.885482640093
2.31625,5743.338499818221,5743.338499818221,1731.8774217318419,19046.346300022175
2.3175,5744.930905777482,5744.930905777482,1731.7048698651038,19058.808279916793
2.31875,5746.522462229534,5746.522462229534,1731.532192008899,19071.271421524267
2.32,5748.113169893325,5748.113169893325,1731.359388522086,19083.73572404584
2.32125,5749.703029487018,5749.703029487018,1731.1864597627455,19096.20118668376
2.3225,5751.292041727977,5751.292041727977,1731.0134060881799,19108.667808641203
2.32375,5752.88020733278,5752.88020733278,1730.8402278549167,19121.135589122325
2.325,5754.467527017212,5754.467527017212,1730.6669254187102,19133.60452733223
2.32625,5756.05400149627,5756.05400149627,1730.493499134542,19146.07462247697
2.3275,5757.639631484165,5757.639631484165,1730.3199493566235,19158.54587376356
2.32875,5759.224417694319,5759.224417694319,1730.1462764383984,19171.018280399963
2.33,5760.808360839369,5760.808360839369,1729.9724807325433,19183.4918415951
2.3312500000000003,5762.391461631169,5762.391461631169,1729.7985625909698,19195.966556558833
2.3325,5763.973720780783,5763.973720780783,1729.6245223648261,19208.442424501958
2.33375,5765.555138998501,5765.555138998501,1729.4503604044996,19220.919444636256
2.335,5767.135716993826,5767.135716993826,1729.2760770596178,19233.397616174407
2.33625,5768.715455475479,5768.715455475479,1729.1016726790494,19245.876938330068
2.3375,5770.294355151404,5770.294355151404,1728.9271476109075,19258.35741031781
2.33875,5771.8724167287655,5771.8724167287655,1728.7525022025504,19270.839031353167
2.34,5773.449640913949,5773.449640913949,1728.5777368005836,19283.32180065259
2.34125,5775.026028412566,5775.026028412566,1728.4028517508616,19295.80571743349
2.3425,5776.601579929446,5776.601579929446,1728.2278473984882,19308.290780914173
2.34375,5778.176296168652,5778.176296168652,1728.0527240878212,19320.77699031393
2.345,5779.750177833466,5779.750177833466,1727.877482162471,19333.264344852945
2.34625,5781.3232256264,5781.3232256264,1727.7021219653045,19345.75284375234
2.3475,5782.8954402491945,5782.8954402491945,1727.526643838445,19358.24248623418
2.34875,5784.466822402816,5784.466822402816,1727.351048123275,19370.733271521432
2.35,5786.037372787465,5786.037372787465,1727.1753351604373,19383.22519883801
2.35125,5787.607092102569,5787.607092102569,1726.999505289838,19395.718267408734
2.3525,5789.175981046792,5789.175981046792,1726.8235588506464,19408.212476459372
2.35375,5790.744040318025,5790.744040318025,1726.6474961812974,19420.707825216577
2.355,5792.3112706134,5792.3112706134,1726.4713176194932,19433.204312907954
2.35625,5793.877672629277,5793.877672629277,1726.2950235022054,19445.701938762013
2.3575,5795.4432470612555,5795.4432470612555,1726.1186141656756,19458.200702008166
2.35875,5797.0079946041715,5797.0079946041715,1725.9420899454176,19470.700601876764
2.36,5798.571915952096,5798.571915952096,1725.7654511762191,19483.20163759904
2.36125,5800.135011798343,5800.135011798343,1725.5886981921437,19495.70380840718
2.3625000000000003,5801.697282835464,5801.697282835464,1725.411831326532,19508.20711353425
2.36375,5803.258729755249,5803.258729755249,1725.2348509120027,19520.71155221422
2.365,5804.819353248735,5804.819353248735,1725.057757280456,19533.217123681992
2.36625,5806.379154006196,5806.379154006196,1724.8805507630734,19545.723827173355
2.3675,5807.938132717151,5807.938132717151,1724.7032316903196,19558.23166192501
2.36875,5809.496290070365,5809.496290070365,1724.525800391945,19570.740627174542
2.37,5811.053626753848,5811.053626753848,1724.3482571969876,19583.250722160472
2.37125,5812.6101434548555,5812.6101434548555,1724.1706024337725,19595.76194612218
2.3725,5814.165840859891,5814.165840859891,1723.992836429916,19608.274298299984
2.37375,5815.720719654705,5815.720719654705,1723.8149595123248,19620.78777793506
2.375,5817.2747805243,5817.2747805243,1723.6369720072,19633.30238426951
2.37625,5818.828024152925,5818.828024152925,1723.4588742400367,19645.81811654631
2.3775,5820.380451224082,5820.380451224082,1723.2806665356277,19658.334974009336
2.37875,5821.932062420526,5821.932062420526,1723.1023492180616,19670.852955903352
2.38,5823.482858424263,5823.482858424263,1722.9239226107288,19683.37206147401
2.38125,5825.0328399165555,5825.0328399165555,1722.7453870363195,19695.89228996785
2.3825,5826.5820075779175,5826.5820075779175,1722.5667428168272,19708.413640632305
2.38375,5828.130362088124,5828.130362088124,1722.3879902735496,19720.936112715688
2.385,5829.677904126199,5829.677904126199,1722.20912972709,19733.459705467183
2.38625,5831.224634370433,5831.224634370433,1722.0301614973594,19745.98441813688
2.3875,5832.770553498368,5832.770553498368,1721.851085903577,19758.510249975723
2.38875,5834.315662186809,5834.315662186809,1721.6719032642743,19771.03720023555
2.39,5835.859961111823,5835.859961111823,1721.492613897293,19783.56526816908
2.39125,5837.403450948736,5837.403450948736,1721.3132181197893,19796.0944530299
2.3925,5838.946132372134,5838.946132372134,1721.1337162482341,19808.624754072465
2.3937500000000003,5840.488006055873,5840.488006055873,1720.9541085984154,19821.156170552116
2.395,5842.029072673066,5842.029072673066,1720.7743954854393,19833.688701725063
2.39625,5843.5693328961,5843.5693328961,1720.594577223732,19846.22234684838
2.3975,5845.108787396617,5845.108787396617,1720.4146541270397,19858.757105180008
2.39875,5846.6474368455365,5846.6474368455365,1720.234626508433,19871.29297597877
2.4,5848.185281913038,5848.185281913038,1720.0544946803054,19883.829958504328
2.40125,5849.722323268577,5849.722323268577,1719.8742589543776,19896.36805201725
2.4025,5851.258561580873,5851.258561580873,1719.6939196416968,19908.90725577892
2.40375,5852.79399751792,5852.79399751792,1719.5134770526388,19921.447569051616
2.405,5854.32863174698,5854.32863174698,1719.3329314969105,19933.988991098464
2.40625,5855.862464934593,5855.862464934593,1719.1522832835503,19946.531521183457
2.4075,5857.395497746566,5857.395497746566,1718.9715327209292,19959.075158571424
2.40875,5858.927730847986,5858.927730847986,1718.7906801167542,19971.61990252807
2.41,5860.459164903213,5860.459164903213,1718.6097257780682,19984.165752319957
2.41125,5861.989800575881,5861.989800575881,1718.4286700112514,19996.712707214476
2.4125,5863.519638528909,5863.519638528909,1718.2475131220247,20009.260766479903
2.41375,5865.048679424483,5865.048679424483,1718.0662554154474,20021.809929385327
2.415,5866.57692392408,5866.57692392408,1717.8848971959237,20034.36019520073
2.41625,5868.104372688446,5868.104372688446,1717.7034387672,20046.911563196903
2.4175,5869.631026377616,5869.631026377616,1717.5218804323674,20059.4640326455
2.41875,5871.1568856509,5871.1568856509,1717.3402224938648,20072.017602819014
2.42,5872.681951166897,5872.681951166897,1717.1584652534789,20084.572272990787
2.42125,5874.2062235834865,5874.2062235834865,1716.9766090123453,20097.128042435004
2.4225,5875.72970355783,5875.72970355783,1716.7946540709513,20109.684910426677
2.42375,5877.252391746381,5877.252391746381,1716.6126007291366,20122.242876241675
2.4250000000000003,5878.774288804873,5878.774288804873,1716.4304492860942,20134.801939156692
2.42625,5880.29539538833,5880.29539538833,1716.2482000403736,20147.362098449266
2.4275,5881.815712151064,5881.815712151064,1716.06585328988,20159.92335339777
2.42875,5883.335239746673,5883.335239746673,1715.8834093318771,20172.485703281407
2.43,5884.8539788280505,5884.8539788280505,1715.7008684629884,20185.049147380214
2.43125,5886.371930047374,5886.371930047374,1715.5182309791983,20197.61368497505
2.4325,5887.889094056119,5887.889094056119,1715.3354971758538,20210.179315347625
2.43375,5889.405471505048,5889.405471505048,1715.152667347666,20222.746037780456
2.435,5890.921063044223,5890.921063044223,1714.9697417887112,20235.313851556904
2.43625,5892.435869322994,5892.435869322994,1714.786720792432,20247.882755961138
2.4375,5893.949890990012,5893.949890990012,1714.60360465164,20260.452750278168
2.43875,5895.463128693221,5895.463128693221,1714.4203936585156,20273.023833793814
2.44,5896.975583079862,5896.975583079862,1714.237088104611,20285.596005794723
2.44125,5898.487254796475,5898.487254796475,1714.0536882808499,20298.16926556837
2.4425,5899.998144488899,5899.998144488899,1713.8701944775307,20310.743612403036
2.44375,5901.508252802271,5901.508252802271,1713.6866069843256,20323.319045587825
2.445,5903.017580381032,5903.017580381032,1713.502926090285,20335.895564412654
2.44625,5904.52612786892,5904.52612786892,1713.3191520838361,20348.473168168268
2.4475,5906.033895908979,5906.033895908979,1713.1352852527857,20361.051856146205
2.44875,5907.540885143555,5907.540885143555,1712.951325884322,20373.631627638835
2.45,5909.047096214298,5909.047096214298,1712.7672742650138,20386.21248193933
2.45125,5910.552529762162,5910.552529762162,1712.5831306808147,20398.794418341662
2.4525,5912.05718642741,5912.05718642741,1712.398895417063,20411.377436140632
2.45375,5913.561066849607,5913.561066849607,1712.214568758482,20423.96153463183
2.455,5915.064171667633,5915.064171667633,1712.0301509891844,20436.54671311167
2.4562500000000003,5916.566501519668,5916.566501519668,1711.8456423926707,20449.132970877356
2.4575,5918.068057043207,5918.068057043207,1711.6610432518314,20461.72030722689
2.45875,5919.568838875053,5919.568838875053,1711.4763538489492,20474.308721459092
2.46,5921.068847651321,5921.068847651321,1711.2915744656998,20486.898212873573
2.46125,5922.568084007439,5922.568084007439,1711.1067053831532,20499.48878077075
2.4625,5924.066548578146,5924.066548578146,1710.9217468817749,20512.08042445183
2.46375,5925.564241997495,5925.564241997495,1710.7366992414275,20524.67314321882
2.465,5927.061164898855,5927.061164898855,1710.5515627413724,20537.266936374534
2.46625,5928.55731791491,5928.55731791491,1710.3663376602697,20549.861803222557
2.4675,5930.052701677658,5930.052701677658,1710.1810242761812,20562.45774306728
2.46875,5931.547316818419,5931.547316818419,1709.9956228665712,20575.054755213892
2.47,5933.041163967827,5933.041163967827,1709.8101337083074,20587.65283896836
2.47125,5934.534243755836,5934.534243755836,1709.6245570776625,20600.25199363745
2.4725,5936.02655681172,5936.02655681172,1709.4388932503152,20612.8522185287
2.47375,5937.518103764073,5937.518103764073,1709.2531425013526,20625.45351295045
2.475,5939.0088852408135,5939.0088852408135,1709.06730510527,20638.055876211827
2.47625,5940.4989018691795,5940.4989018691795,1708.881381335974,20650.659307622736
2.4775,5941.988154275732,5941.988154275732,1708.6953714667814,20663.26380649386
2.47875,5943.476643086357,5943.476643086357,1708.5092757704226,20675.869372136665
2.48,5944.964368926267,5944.964368926267,1708.3230945190421,20688.47600386341
2.48125,5946.451332419997,5946.451332419997,1708.1368279842002,20701.083700987117
2.4825,5947.93753419141,5947.93753419141,1707.950476436873,20713.692462821586
2.48375,5949.4229748637,5949.4229748637,1707.764040147456,20726.302288681418
2.485,5950.907655059383,5950.907655059383,1707.5775193857626,20738.913177881946
2.48625,5952.391575400309,5952.391575400309,1707.3909144210281,20751.52512973933
2.4875000000000003,5953.874736507656,5953.874736507656,1707.2042255219085,20764.138143570453
2.48875,5955.357139001934,5955.357139001934,1707.0174529564842,20776.752218693
2.49,5956.8387835029835,5956.8387835029835,1706.8305969922587,20789.367354425412
2.49125,5958.319670629979,5958.319670629979,1706.643657896163,20801.983550086912
2.4925,5959.799801001427,5959.799801001427,1706.456635934553,20814.600804997484
2.49375,5961.279175235169,5961.279175235169,1706.2695313732147,20827.21911847787
2.495,5962.757793948382,5962.757793948382,1706.0823444773623,20839.838489849593
2.49625,5964.235657757577,5964.235657757577,1705.8950755116418,20852.458918434928
2.4975,5965.712767278606,5965.712767278606,1705.7077247401305,20865.080403556927
2.49875,5967.189123126654,5967.189123126654,1705.5202924263392,20877.70294453938
2.5,5968.6647259162455,5968.6647259162455,1705.332778833213,20890.32654070686
