m_GeV,fa_GeV,Gamma_GeV,tau_s,BR_gg,BR_aa,g_agg_GeV^-1,g_agamma_GeV^-1
2.3263050671536284e-12,2371373705661.6553,4.078807618396333e-62,1.6137362152883042e+37,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-13,6.4830243796176496e-15
2.3263050671536284e-12,3162277660168.3794,2.2936820813254854e-62,2.8696738848813296e+37,0.9999354803146007,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
2.3263050671536284e-12,4216965034285.8223,1.2898322211779315e-62,5.103081983010875e+37,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-13,3.64567252087553e-15
2.3263050671536284e-12,5623413251903.491,7.253259605304093e-63,9.074705618128836e+37,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-13,2.733868712527016e-15
2.3263050671536284e-12,7498942093324.559,4.078807618396331e-63,1.6137362152883048e+38,0.9999354803146008,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
2.3263050671536284e-12,10000000000000.0,2.2936820813254854e-63,2.8696738848813298e+38,0.9999354803146007,6.451968539923757e-05,6.766631560495022e-14,1.537367354698876e-15
2.3263050671536284e-12,13335214321633.24,1.2898322211779313e-63,5.103081983010875e+38,0.9999354803146008,6.451968539923757e-05,5.0742578239014564e-14,1.1528628769054427e-15
2.3263050671536284e-12,17782794100389.227,7.253259605304094e-64,9.074705618128835e+38,0.9999354803146007,6.451968539923757e-05,3.8051565588036106e-14,8.645251955457473e-16
2.3263050671536284e-12,23713737056616.55,4.078807618396333e-64,1.613736215288304e+39,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-14,6.48302437961765e-16
2.3263050671536284e-12,31622776601683.793,2.293682081325485e-64,2.86967388488133e+39,0.9999354803146008,6.451968539923758e-05,2.139796781834371e-14,4.861582441236412e-16
2.3263050671536284e-12,42169650342858.23,1.2898322211779306e-64,5.103081983010878e+39,0.9999354803146008,6.451968539923759e-05,1.6046212158458186e-14,3.6456725208755293e-16
2.3263050671536284e-12,56234132519034.91,7.253259605304095e-65,9.074705618128833e+39,0.9999354803146008,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
2.3263050671536284e-12,74989420933245.58,4.078807618396332e-65,1.6137362152883042e+40,0.9999354803146009,6.451968539923758e-05,9.02344820947287e-15,2.0501123165991858e-16
2.3263050671536284e-12,100000000000000.0,2.293682081325485e-65,2.8696738848813305e+40,0.9999354803146009,6.451968539923758e-05,6.766631560495022e-15,1.5373673546988757e-16
2.3263050671536284e-12,133352143216332.4,1.2898322211779313e-65,5.103081983010876e+40,0.9999354803146008,6.451968539923755e-05,5.074257823901456e-15,1.1528628769054425e-16
2.3263050671536284e-12,177827941003892.28,7.253259605304093e-66,9.074705618128837e+40,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-15,8.645251955457473e-17
2.3263050671536284e-12,237137370566165.53,4.078807618396332e-66,1.6137362152883044e+41,0.9999354803146007,6.451968539923758e-05,2.8534648690502418e-15,6.48302437961765e-17
2.3263050671536284e-12,316227766016837.94,2.2936820813254846e-66,2.8696738848813307e+41,0.9999354803146008,6.451968539923759e-05,2.1397967818343706e-15,4.861582441236412e-17
2.3263050671536284e-12,421696503428582.25,1.289832221177931e-66,5.103081983010876e+41,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
2.3263050671536284e-12,562341325190349.06,7.253259605304095e-67,9.074705618128834e+41,0.9999354803146008,6.451968539923755e-05,1.2032961579347844e-15,2.7338687125270162e-17
2.3263050671536284e-12,749894209332455.9,4.0788076183963315e-67,1.6137362152883045e+42,0.9999354803146008,6.451968539923755e-05,9.02344820947287e-16,2.0501123165991855e-17
2.3263050671536284e-12,1000000000000000.0,2.2936820813254855e-67,2.869673884881329e+42,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-16,1.537367354698876e-17
2.3263050671536284e-12,1333521432163324.0,1.2898322211779311e-67,5.103081983010876e+42,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-16,1.1528628769054427e-17
2.3263050671536284e-12,1778279410038922.8,7.253259605304095e-68,9.074705618128834e+42,0.9999354803146008,6.451968539923759e-05,3.805156558803611e-16,8.645251955457474e-18
2.3263050671536284e-12,2371373705661655.5,4.0788076183963315e-68,1.6137362152883046e+43,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-16,6.483024379617649e-18
2.3263050671536284e-12,3162277660168379.5,2.2936820813254847e-68,2.8696738848813305e+43,0.9999354803146008,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
2.3263050671536284e-12,4216965034285822.5,1.2898322211779308e-68,5.103081983010878e+43,0.9999354803146009,6.451968539923758e-05,1.6046212158458188e-16,3.645672520875529e-18
2.3263050671536284e-12,5623413251903491.0,7.253259605304091e-69,9.074705618128839e+43,0.9999354803146008,6.451968539923759e-05,1.2032961579347842e-16,2.7338687125270162e-18
2.3263050671536284e-12,7498942093324558.0,4.0788076183963327e-69,1.6137362152883042e+44,0.9999354803146008,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
2.3263050671536284e-12,1e+16,2.2936820813254842e-69,2.869673884881331e+44,0.9999354803146008,6.451968539923759e-05,6.766631560495021e-17,1.5373673546988758e-18
3.5481338923357604e-12,100000000.0,8.138291130994186e-53,8.087839895444878e+27,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-09,1.5373673546988758e-10
3.5481338923357604e-12,133352143.2163324,4.576497419388133e-53,1.438243915776099e+28,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-09,1.1528628769054426e-10
3.5481338923357604e-12,177827941.00389227,2.5735536235489364e-53,2.5575995420383903e+28,0.9999354803146007,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
3.5481338923357604e-12,237137370.56616554,1.447215555114934e-53,4.548126604731847e+28,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-09,6.483024379617649e-11
3.5481338923357604e-12,316227766.01683795,8.138291130994181e-54,8.087839895444883e+28,0.9999354803146007,6.451968539923758e-05,2.1397967818343703e-09,4.8615824412364117e-11
3.5481338923357604e-12,421696503.42858225,4.576497419388134e-54,1.4382439157760985e+29,0.9999354803146007,6.451968539923757e-05,1.6046212158458188e-09,3.645672520875529e-11
3.5481338923357604e-12,562341325.1903491,2.5735536235489365e-54,2.5575995420383904e+29,0.9999354803146007,6.451968539923755e-05,1.2032961579347844e-09,2.7338687125270162e-11
3.5481338923357604e-12,749894209.3324559,1.4472155551149335e-54,4.5481266047318486e+29,0.9999354803146007,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
3.5481338923357604e-12,1000000000.0,8.138291130994186e-55,8.087839895444878e+29,0.9999354803146008,6.451968539923754e-05,6.766631560495023e-10,1.5373673546988756e-11
3.5481338923357604e-12,1333521432.163324,4.5764974193881345e-55,1.4382439157760983e+30,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-10,1.1528628769054427e-11
3.5481338923357604e-12,1778279410.0389228,2.5735536235489357e-55,2.557599542038391e+30,0.9999354803146008,6.451968539923757e-05,3.80515655880361e-10,8.645251955457472e-12
3.5481338923357604e-12,2371373705.6616554,1.4472155551149335e-55,4.548126604731848e+30,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-10,6.483024379617649e-12
3.5481338923357604e-12,3162277660.1683793,8.138291130994186e-56,8.087839895444878e+30,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
3.5481338923357604e-12,4216965034.2858224,4.576497419388134e-56,1.4382439157760985e+31,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
3.5481338923357604e-12,5623413251.903491,2.573553623548936e-56,2.5575995420383904e+31,0.9999354803146008,6.451968539923758e-05,1.2032961579347843e-10,2.7338687125270163e-12
3.5481338923357604e-12,7498942093.324558,1.447215555114933e-56,4.54812660473185e+31,0.9999354803146008,6.451968539923759e-05,9.02344820947287e-11,2.0501123165991858e-12
3.5481338923357604e-12,10000000000.0,8.138291130994184e-57,8.0878398954448795e+31,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
3.5481338923357604e-12,13335214321.63324,4.576497419388135e-57,1.4382439157760982e+32,0.9999354803146007,6.451968539923755e-05,5.074257823901457e-11,1.1528628769054427e-12
3.5481338923357604e-12,17782794100.38923,2.5735536235489356e-57,2.557599542038391e+32,0.9999354803146008,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
3.5481338923357604e-12,23713737056.616554,1.4472155551149333e-57,4.548126604731849e+32,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
3.5481338923357604e-12,31622776601.683792,8.138291130994186e-58,8.087839895444878e+32,0.9999354803146009,6.451968539923757e-05,2.139796781834371e-11,4.861582441236412e-13
3.5481338923357604e-12,42169650342.85822,4.576497419388134e-58,1.4382439157760986e+33,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-11,3.6456725208755295e-13
3.5481338923357604e-12,56234132519.034904,2.5735536235489366e-58,2.55759954203839e+33,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
3.5481338923357604e-12,74989420933.24559,1.4472155551149333e-58,4.548126604731849e+33,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
3.5481338923357604e-12,100000000000.0,8.138291130994186e-59,8.087839895444879e+33,0.9999354803146007,6.451968539923757e-05,6.766631560495022e-12,1.5373673546988758e-13
3.5481338923357604e-12,133352143216.3324,4.576497419388134e-59,1.4382439157760986e+34,0.9999354803146009,6.451968539923759e-05,5.074257823901456e-12,1.1528628769054427e-13
3.5481338923357604e-12,177827941003.89227,2.5735536235489364e-59,2.5575995420383903e+34,0.9999354803146007,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
3.5481338923357604e-12,237137370566.16553,1.4472155551149337e-59,4.548126604731847e+34,0.9999354803146007,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
3.5481338923357604e-12,316227766016.83795,8.138291130994182e-60,8.087839895444883e+34,0.9999354803146008,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
3.5481338923357604e-12,421696503428.5823,4.5764974193881336e-60,1.4382439157760986e+35,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-12,3.6456725208755295e-14
3.5481338923357604e-12,562341325190.3491,2.573553623548935e-60,2.5575995420383918e+35,0.9999354803146007,6.45196853992376e-05,1.203296157934784e-12,2.7338687125270162e-14
3.5481338923357604e-12,749894209332.4558,1.4472155551149338e-60,4.548126604731847e+35,0.9999354803146007,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
3.5481338923357604e-12,1000000000000.0,8.138291130994186e-61,8.087839895444878e+35,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
3.5481338923357604e-12,1333521432163.324,4.5764974193881346e-61,1.4382439157760983e+36,0.9999354803146008,6.451968539923758e-05,5.074257823901457e-13,1.1528628769054427e-14
3.5481338923357604e-12,1778279410038.9229,2.5735536235489363e-61,2.5575995420383905e+36,0.9999354803146007,6.451968539923757e-05,3.8051565588036103e-13,8.645251955457473e-15
3.5481338923357604e-12,2371373705661.6553,1.4472155551149339e-61,4.548126604731847e+36,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
3.5481338923357604e-12,3162277660168.3794,8.138291130994183e-62,8.087839895444881e+36,0.9999354803146008,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
3.5481338923357604e-12,4216965034285.8223,4.576497419388134e-62,1.4382439157760985e+37,0.9999354803146009,6.451968539923759e-05,1.604621215845819e-13,3.64567252087553e-15
3.5481338923357604e-12,5623413251903.491,2.5735536235489365e-62,2.55759954203839e+37,0.9999354803146008,6.451968539923755e-05,1.2032961579347843e-13,2.733868712527016e-15
3.5481338923357604e-12,7498942093324.559,1.447215555114933e-62,4.54812660473185e+37,0.9999354803146008,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
3.5481338923357604e-12,10000000000000.0,8.138291130994184e-63,8.08783989544488e+37,0.9999354803146008,6.451968539923759e-05,6.766631560495022e-14,1.537367354698876e-15
3.5481338923357604e-12,13335214321633.24,4.576497419388134e-63,1.4382439157760987e+38,0.9999354803146008,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
3.5481338923357604e-12,17782794100389.227,2.573553623548936e-63,2.5575995420383903e+38,0.9999354803146008,6.451968539923759e-05,3.8051565588036106e-14,8.645251955457473e-16
3.5481338923357604e-12,23713737056616.55,1.4472155551149337e-63,4.548126604731848e+38,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-14,6.48302437961765e-16
3.5481338923357604e-12,31622776601683.793,8.138291130994185e-64,8.087839895444879e+38,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-14,4.861582441236412e-16
3.5481338923357604e-12,42169650342858.23,4.5764974193881316e-64,1.4382439157760993e+39,0.9999354803146008,6.451968539923759e-05,1.6046212158458186e-14,3.6456725208755293e-16
3.5481338923357604e-12,56234132519034.91,2.5735536235489366e-64,2.55759954203839e+39,0.9999354803146007,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
3.5481338923357604e-12,74989420933245.58,1.4472155551149336e-64,4.548126604731848e+39,0.9999354803146008,6.451968539923755e-05,9.02344820947287e-15,2.0501123165991858e-16
3.5481338923357604e-12,100000000000000.0,8.138291130994182e-65,8.087839895444882e+39,0.9999354803146008,6.451968539923757e-05,6.766631560495022e-15,1.5373673546988757e-16
3.5481338923357604e-12,133352143216332.4,4.576497419388134e-65,1.4382439157760986e+40,0.9999354803146008,6.451968539923755e-05,5.074257823901456e-15,1.1528628769054425e-16
3.5481338923357604e-12,177827941003892.28,2.5735536235489362e-65,2.5575995420383904e+40,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-15,8.645251955457473e-17
3.5481338923357604e-12,237137370566165.53,1.4472155551149332e-65,4.548126604731849e+40,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-15,6.48302437961765e-17
3.5481338923357604e-12,316227766016837.94,8.138291130994183e-66,8.087839895444881e+40,0.9999354803146008,6.451968539923758e-05,2.1397967818343706e-15,4.861582441236412e-17
3.5481338923357604e-12,421696503428582.25,4.5764974193881337e-66,1.4382439157760986e+41,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
3.5481338923357604e-12,562341325190349.06,2.573553623548937e-66,2.5575995420383897e+41,0.9999354803146008,6.451968539923755e-05,1.2032961579347844e-15,2.7338687125270162e-17
3.5481338923357604e-12,749894209332455.9,1.4472155551149336e-66,4.548126604731848e+41,0.9999354803146008,6.451968539923754e-05,9.02344820947287e-16,2.0501123165991855e-17
3.5481338923357604e-12,1000000000000000.0,8.138291130994186e-67,8.087839895444877e+41,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-16,1.537367354698876e-17
3.5481338923357604e-12,1333521432163324.0,4.576497419388134e-67,1.4382439157760987e+42,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-16,1.1528628769054427e-17
3.5481338923357604e-12,1778279410038922.8,2.573553623548937e-67,2.55759954203839e+42,0.9999354803146007,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
3.5481338923357604e-12,2371373705661655.5,1.4472155551149334e-67,4.548126604731849e+42,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-16,6.483024379617649e-18
3.5481338923357604e-12,3162277660168379.5,8.138291130994182e-68,8.087839895444882e+42,0.9999354803146009,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
3.5481338923357604e-12,4216965034285822.5,4.576497419388133e-68,1.4382439157760987e+43,0.9999354803146007,6.451968539923757e-05,1.6046212158458188e-16,3.645672520875529e-18
3.5481338923357604e-12,5623413251903491.0,2.5735536235489355e-68,2.557599542038391e+43,0.9999354803146008,6.451968539923759e-05,1.2032961579347842e-16,2.7338687125270162e-18
3.5481338923357604e-12,7498942093324558.0,1.4472155551149338e-68,4.548126604731847e+43,0.9999354803146007,6.451968539923757e-05,9.023448209472871e-17,2.050112316599186e-18
3.5481338923357604e-12,1e+16,8.138291130994179e-69,8.087839895444885e+43,0.9999354803146008,6.45196853992376e-05,6.766631560495021e-17,1.5373673546988758e-18
5.411695265464626e-12,100000000.0,2.8875746587575646e-52,2.2794629912121772e+27,0.9999354803146007,6.451968539923754e-05,6.766631560495023e-09,1.5373673546988758e-10
5.411695265464626e-12,133352143.2163324,1.623802560191798e-52,4.053522103218351e+27,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-09,1.1528628769054426e-10
5.411695265464626e-12,177827941.00389227,9.131312835457374e-53,7.208294894290861e+27,0.9999354803146009,6.451968539923757e-05,3.805156558803611e-09,8.645251955457472e-11
5.411695265464626e-12,237137370.56616554,5.134914560618746e-53,1.2818362392006128e+28,0.9999354803146007,6.451968539923755e-05,2.853464869050242e-09,6.483024379617649e-11
5.411695265464626e-12,316227766.01683795,2.8875746587575623e-53,2.279462991212179e+28,0.9999354803146009,6.451968539923759e-05,2.1397967818343703e-09,4.8615824412364117e-11
5.411695265464626e-12,421696503.42858225,1.6238025601917979e-53,4.053522103218351e+28,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-09,3.645672520875529e-11
5.411695265464626e-12,562341325.1903491,9.131312835457375e-54,7.208294894290861e+28,0.9999354803146008,6.451968539923758e-05,1.2032961579347844e-09,2.7338687125270162e-11
